utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 chair, chair can I have the kitchen set,0,CHI,CHI,4.603,1202.05,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 chair can I have the kitchen set, sure,0,CHI,LAU,5.121,1206.653,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 sure, hey do you think we should make some food for the celebration for puppy's birthday,0,LAU,LAU,0.731,1211.774,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 hey do you think we should make some food for the celebration for puppy's birthday, yeah,0,LAU,CHI,7.232,1212.505,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, what should we make,0,CHI,LAU,0.516,1219.737,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what should we make, what are puppy's favorites favorite foods,0,LAU,LAU,0.947,1220.253,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what are puppy's favorites favorite foods, bananas,0,LAU,CHI,4.157,1221.2,TRUE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 bananas, mm hm,0,CHI,LAU,3.442,1225.357,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 mm hm, what else,0,LAU,LAU,0.465,1228.799,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what else, turkey burgers,0,LAU,CHI,4.222,1229.264,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 turkey burgers, oh okay yeah,0,CHI,LAU,0.899,1233.486,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh okay yeah, um,0,LAU,LAU,1.296,1234.385,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um, turkey dogs,0,LAU,CHI,2.444,1235.681,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 turkey dogs, turkey dogs and turkey burgers,0,CHI,LAU,2.362,1238.125,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 turkey dogs and turkey burgers, now does he like ketchup on his turkey dogs like I do,0,LAU,LAU,2.11,1240.487,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 now does he like ketchup on his turkey dogs like I do, yeah,0,LAU,CHI,3.407,1242.597,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, okay I'll make sure to get some ketchup,0,CHI,LAU,0.5,1246.004,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay I'll make sure to get some ketchup, maybe,0,LAU,LAU,2.029,1246.504,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 maybe, a lot a lot of ketchup,-0.564,LAU,CHI,0.564,1248.533,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 a lot a lot of ketchup, a lot of ketchup,0,CHI,LAU,3.442,1248.533,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 a lot of ketchup, maybe I should write this down and and go to the store to pick these things up,0,LAU,LAU,0.648,1251.975,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 maybe I should write this down and and go to the store to pick these things up, hm what else anything,9,LAU,LAU,3.391,1252.623,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 hm what else anything, um,0,LAU,CHI,2.527,1265.014,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um, what does he like to drink,0,CHI,LAU,0.815,1267.541,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what does he like to drink, orange juice,0,LAU,CHI,1.63,1268.356,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 orange juice, okay orange juice and maybe we could make him a cake,0,CHI,LAU,2.11,1269.986,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay orange juice and maybe we could make him a cake, yeah,0,LAU,CHI,5.205,1272.096,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, because it's his birthday,-0.481,CHI,LAU,0.481,1277.301,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 because it's his birthday, yeah,0,LAU,CHI,1.314,1277.301,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, um what kind of cake does he like best,0,CHI,LAU,1.213,1278.615,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um what kind of cake does he like best, chocolate,0,LAU,CHI,1.48,1279.828,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 chocolate, okay chocolate cake and frosting,0,CHI,LAU,0.965,1281.308,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay chocolate cake and frosting, um chocolate frosting,0,LAU,CHI,2.776,1282.273,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um chocolate frosting, oh that sounds like a good cake,-0.8,CHI,LAU,3.824,1285.049,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh that sounds like a good cake, can I take the car,6,LAU,LAU,2.926,1288.073,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 can I take the car, yeah,0,LAU,CHI,0.897,1296.999,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, thank you,0,CHI,LAU,0.566,1297.896,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 thank you, here's the car,0,LAU,CHI,0.814,1298.462,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 here's the car, you need this to take with you,0,CHI,CHI,0.649,1299.276,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 you need this to take with you, okay,0,CHI,LAU,2.046,1299.925,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, to pay,0,LAU,CHI,0.414,1301.971,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 to pay, is it a drive through grocery store,3,CHI,LAU,1.197,1302.385,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 is it a drive through grocery store, yeah,0,LAU,CHI,1.397,1306.582,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, hold on,0,CHI,LAU,0.632,1307.979,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 hold on, big head okay,0,LAU,LAU,0.98,1308.611,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 big head okay, I'll drive,3,LAU,CHI,2.444,1309.591,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I'll drive, okay,0,CHI,LAU,1.656,1315.035,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, um let's pretend he works at the grocery store,6,LAU,LAU,0.433,1316.691,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um let's pretend he works at the grocery store, um hello what can I get you,0,LAU,LAU,2.777,1323.124,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um hello what can I get you, ah um what's on my list,0,LAU,CHI,3.341,1325.901,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 ah um what's on my list, let's see I I overheard you talking,0,CHI,LAU,4.289,1329.242,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 let's see I I overheard you talking, um I remember something about turkey burgers and turkey dogs is that right,0,LAU,CHI,2.926,1333.531,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um I remember something about turkey burgers and turkey dogs is that right, yeah,0,CHI,CHI,6.017,1336.457,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, okay I'll get some of those,0,CHI,LAU,0.367,1342.474,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay I'll get some of those, now do you need anything to go with the turkey burgers and dogs,7,LAU,LAU,1.263,1342.841,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 now do you need anything to go with the turkey burgers and dogs, um yes,0,LAU,CHI,3.757,1351.104,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um yes, what,0,CHI,LAU,1.779,1354.861,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what, ketchup,0,LAU,CHI,0.582,1356.64,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 ketchup, ketchup okay,0,CHI,LAU,1.148,1357.222,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 ketchup okay, it's his birthday so are you making a cake,5,LAU,LAU,0.863,1358.37,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 it's his birthday so are you making a cake, chocolate cake,0,LAU,CHI,2.61,1364.233,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 chocolate cake, okay,0,CHI,LAU,1.463,1366.843,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, and chocolate frosting,0,LAU,CHI,0.482,1368.306,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 and chocolate frosting, okay I'll get all those ingredients,0,CHI,LAU,1.297,1368.788,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay I'll get all those ingredients, all set for that anything else,11,LAU,LAU,2.046,1370.085,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 all set for that anything else, I dunno don't know,0,LAU,CHI,1.546,1383.131,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I dunno don't know, any fruit,0,CHI,LAU,1.813,1384.677,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 any fruit, uh yes,0,LAU,CHI,1.03,1386.49,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 uh yes, oh okay what kind of fruit,0,CHI,LAU,1.247,1387.52,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh okay what kind of fruit, oranges,0,LAU,CHI,1.28,1388.767,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oranges, okay and anything anything to drink,0,CHI,LAU,1.38,1390.047,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay and anything anything to drink, yeah orange juice,0,LAU,CHI,3.574,1391.427,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah orange juice, okay,0,CHI,LAU,2.361,1395.001,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, now that will be twenty five dollars please,1.7,LAU,LAU,0.481,1397.362,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 now that will be twenty five dollars please, okay,0,LAU,CHI,2.527,1399.543,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, thank you very much and make sure to wish puppy a happy birthday from me okay,0,CHI,LAU,0.899,1402.07,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 thank you very much and make sure to wish puppy a happy birthday from me okay, okay,0,LAU,CHI,7.231,1402.969,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, bye,0,CHI,LAU,0.481,1410.2,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 bye, back,0,LAU,CHI,0.732,1410.681,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 back, oh honey you're home,0,CHI,LAU,6.75,1411.413,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh honey you're home, no I want,0,LAU,CHI,2.593,1418.163,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 no I want, oh you wanna talk her okay,0,CHI,LAU,1.629,1420.756,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh you wanna talk her okay, I'm talking her,0,LAU,CHI,0.748,1422.385,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I'm talking her, oh I'm home,0,CHI,LAU,1.065,1423.133,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh I'm home, could someone help me,5,LAU,LAU,0.815,1424.198,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 could someone help me, I'll help,0,LAU,CHI,1.231,1430.013,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I'll help, thank you,0,CHI,LAU,2.426,1431.244,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 thank you, this is not the really the store keeper,0,LAU,CHI,0.732,1433.67,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 this is not the really the store keeper, okay,0,CHI,LAU,3.907,1434.402,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, this is the real store keeper,0,LAU,CHI,0.482,1438.309,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 this is the real store keeper, and the real store is right here,0,CHI,CHI,1.963,1438.791,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 and the real store is right here, what kind of store is that,0,CHI,LAU,5.22,1440.754,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what kind of store is that, the same store,0,LAU,CHI,1.76,1445.974,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 the same store, oh the grocery store okay,0,CHI,LAU,2.278,1447.734,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh the grocery store okay, yeah,0,LAU,CHI,1.064,1450.012,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, um what's that boy's name with the white shirt on,0,CHI,LAU,0.898,1451.076,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 um what's that boy's name with the white shirt on, well I don't know how to make I don't know to make him stand,0,LAU,CHI,2.843,1451.974,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 well I don't know how to make I don't know to make him stand, can you make him stand,0,CHI,CHI,8.877,1454.817,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 can you make him stand, here,0,CHI,LAU,0.965,1463.694,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 here, xxx,0,LAU,CHI,0.648,1464.659,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 xxx, there,0,CHI,LAU,0.898,1465.307,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 there, what's his name,0,LAU,LAU,2.028,1466.205,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what's his name, I'll help,0,LAU,CHI,3.657,1468.233,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I'll help, thank you,0,CHI,LAU,0.815,1471.89,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 thank you, you know what I forgot something,0,LAU,LAU,0.898,1472.705,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 you know what I forgot something, what,0,LAU,CHI,2.278,1473.603,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what, we needed candles for the birthday cake,0,CHI,LAU,0.664,1475.881,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 we needed candles for the birthday cake, do you think that you could run back to the store and get them for me please,0,LAU,LAU,2.51,1476.545,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 do you think that you could run back to the store and get them for me please, yeah,0,LAU,CHI,4.058,1479.055,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 yeah, okay,0,CHI,LAU,0.481,1483.113,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, right here,-0.748,LAU,CHI,0.748,1483.594,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 right here, store keeper,0,CHI,CHI,0.981,1483.594,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 store keeper, what,0,CHI,CHI,2.528,1484.575,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what, what do you need,0,CHI,CHI,0.481,1487.103,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what do you need, can you get me some candl,0,CHI,CHI,1.296,1487.584,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 can you get me some candl, okay,0,CHI,CHI,4.075,1488.88,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, here you go,0,CHI,CHI,0.88,1492.955,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 here you go, thanks,0,CHI,CHI,4.323,1493.835,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 thanks, twenty dollars,0,CHI,CHI,0.398,1498.158,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 twenty dollars, there you go,0,CHI,CHI,1.73,1498.556,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 there you go, oh whew you got them,0,CHI,LAU,10.057,1500.286,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh whew you got them, what's all the commotion about,35.7,LAU,LAU,0.982,1510.343,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what's all the commotion about, what do you wa,0,LAU,CHI,1.713,1547.025,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what do you wa, go to your mother and see what she's doing,0,CHI,CHI,3.009,1548.738,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 go to your mother and see what she's doing, okay,0,CHI,LAU,2.194,1551.747,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 okay, Mom what's going on with everyone today,0,LAU,LAU,0.399,1553.941,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 Mom what's going on with everyone today, you're having a birthday,0,LAU,CHI,6.435,1554.34,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 you're having a birthday, oh yeah I thought that everybody forgot,0,CHI,LAU,2.425,1560.775,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh yeah I thought that everybody forgot, I'm so excited,0,LAU,LAU,3.592,1563.2,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 I'm so excited, but you knew what I knew that that we're having at the birthday party,0,LAU,CHI,1.397,1566.792,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 but you knew what I knew that that we're having at the birthday party, what are you having,0,CHI,LAU,6.715,1568.189,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 what are you having, confetti,0,LAU,CHI,1.231,1574.904,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 confetti, oh confetti,0,CHI,LAU,1.879,1576.135,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh confetti, and balloons,0,LAU,CHI,1.778,1578.014,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 and balloons, oh you know Mom I love to pop balloons,0,CHI,LAU,1.463,1579.792,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 oh you know Mom I love to pop balloons, is that okay,0,LAU,LAU,4.091,1581.255,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
 is that okay, um you can do it tomorrow,0,LAU,CHI,2.177,1585.346,FALSE,['P4Y03M21D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/040321.xml
