utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 can I help you, yeah,0.0,RYA,CHI,1.1479999999999109,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, okay,0.0,CHI,RYA,1.2800000000002,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, ah there,0.0,RYA,RYA,1.4799999999997908,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah there, the shoe get in there,0.0,RYA,CHI,2.826000000000022,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the shoe get in there, your sh is your shoe stuck,0.0,CHI,RYA,4.404999999999973,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 your sh is your shoe stuck, what's goin on,4.0,RYA,RYA,2.2610000000001946,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what's goin on, it's yucky now,4.0,RYA,CHI,1.3699999999998909,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's yucky now, it's the sandbox is yucky,0.0,CHI,RYA,2.6100000000001273,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's the sandbox is yucky, yeah,0.0,RYA,CHI,1.8619999999998527,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, how did it get yucky,0.0,CHI,RYA,0.9809999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 how did it get yucky, I wanna leave,0.0,RYA,CHI,1.2309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I wanna leave, where are you going,0.0,CHI,RYA,1.2290000000000418,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 where are you going, I gotta go go buy some more more sand,0.0,RYA,CHI,2.1949999999999363,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I gotta go go buy some more more sand, okay hurry back,0.0,CHI,RYA,3.47400000000016,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay hurry back, I got I gotta go go see Thomas,0.0,RYA,CHI,1.9629999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I got I gotta go go see Thomas, go see Thomas,0.0,CHI,RYA,5.036000000000058,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 go see Thomas, yeah,0.0,RYA,CHI,1.6289999999999054,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, who's Thomas,0.0,CHI,RYA,0.7309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 who's Thomas, over there b by where where the dinosaurs are,0.0,RYA,CHI,0.7319999999999709,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 over there b by where where the dinosaurs are, what are you gonna do when you see Thomas,0.0,CHI,RYA,4.55600000000004,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what are you gonna do when you see Thomas, I'm gonna drive bye,0.0,RYA,CHI,3.324000000000069,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm gonna drive bye, okay bye,0.0,CHI,RYA,2.77800000000002,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay bye, really into driving today,0.0,RYA,MOT,0.8789999999999054,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 really into driving today, xxx,0.0,MOT,CHI,5.055000000000064,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx, hi Thomas,0.0,CHI,CHI,3.2409999999999854,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hi Thomas, xxx,0.0,CHI,CHI,1.0649999999998272,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx, does Thomas sell sand,0.0,CHI,RYA,2.1110000000001037,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 does Thomas sell sand, he got some more sand,0.0,RYA,CHI,2.925999999999931,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he got some more sand, from Thomas,0.0,CHI,RYA,3.407000000000153,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 from Thomas, hi,0.0,RYA,CHI,1.0649999999998272,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hi, hi you're back,0.0,CHI,RYA,3.240000000000009,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hi you're back, yeah I got some more sand,0.0,RYA,CHI,1.4630000000001928,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah I got some more sand, oh great,0.0,CHI,RYA,1.7959999999998217,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh great, what should we do with the sand,0.0,RYA,RYA,0.48099999999999454,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what should we do with the sand, close the back xxx,0.0,RYA,CHI,2.52800000000002,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 close the back xxx, hey close that that door for me,0.0,CHI,CHI,3.009999999999991,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey close that that door for me, oh okay,0.0,CHI,RYA,4.154999999999973,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh okay, it needs xxx,0.0,RYA,CHI,0.7150000000001455,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it needs xxx, hi,0.0,CHI,CHI,2.675999999999931,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hi, hey,0.0,CHI,RYA,1.7960000000000491,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey, hi,0.0,RYA,CHI,0.5640000000000782,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hi, hey this,0.0,CHI,RYA,1.296999999999798,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey this, xxx sand is back,0.0,RYA,CHI,0.9820000000001983,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx sand is back, the sand is back,0.0,CHI,CHI,1.6459999999999582,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the sand is back, the sand's back,0.0,CHI,RYA,1.6299999999998818,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the sand's back, we can play in it,0.0,RYA,RYA,1.2789999999999964,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 we can play in it, okay it's rain it's rain in it,0.0,RYA,CHI,0.7309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay it's rain it's rain in it, it's raining,0.0,CHI,RYA,5.120000000000118,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's raining, yeah we better get get back in there,0.0,RYA,CHI,1.8619999999998527,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah we better get get back in there, hey let's get the let's put the top back on the sandbox so it doesn't get yucky,0.0,CHI,RYA,3.574000000000069,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey let's get the let's put the top back on the sandbox so it doesn't get yucky, why,0.0,RYA,CHI,4.555000000000064,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 why, so it doesn't get muddy again,0.0,CHI,RYA,0.9809999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 so it doesn't get muddy again, xxx,0.0,RYA,CHI,1.9629999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx, will you help me put the top on,0.0,CHI,RYA,1.5460000000000491,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 will you help me put the top on, hey don't cover the dinosaurs,0.0,RYA,CHI,4.388999999999896,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey don't cover the dinosaurs, it's rainin,0.0,CHI,CHI,3.324000000000069,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's rainin, do they want,0.0,CHI,RYA,2.841999999999871,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 do they want, rainin,0.0,RYA,CHI,1.4630000000001928,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 rainin, why it's raining,0.0,CHI,CHI,0.5,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 why it's raining, it's raining,0.0,CHI,RYA,1.8599999999999,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's raining, why I'm a lizard,0.0,RYA,CHI,0.8160000000000309,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 why I'm a lizard, you're what,0.0,CHI,RYA,2.2770000000000437,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're what, I'm a lizard,0.0,RYA,CHI,1.4629999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm a lizard, you're a lizard,0.0,CHI,RYA,1.2129999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're a lizard, he's a lizard,0.0,RYA,CHI,1.0650000000000546,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he's a lizard, yeah,0.0,CHI,RYA,1.77800000000002,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, he was was like Bullseye he's Bullseye,0.0,RYA,CHI,0.7319999999999709,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he was was like Bullseye he's Bullseye, he was like Bullseye,0.0,CHI,RYA,4.988000000000056,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he was like Bullseye, he was jumpin a whoo haaa,0.0,RYA,CHI,1.7959999999998217,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he was jumpin a whoo haaa, what was he doing,0.0,CHI,RYA,6.201999999999998,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what was he doing, what's goin on,12.0,RYA,RYA,1.594000000000051,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what's goin on, he's dinosaur is on top of his head,0.0,RYA,CHI,1.0350000000000819,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 he's dinosaur is on top of his head, why's that tree on top of his head,0.0,CHI,RYA,3.3079999999999927,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 why's that tree on top of his head, I'm a I'm a dinosaur,0.0,RYA,CHI,1.8789999999999054,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm a I'm a dinosaur, ow xxx I'm a dinosaur,0.0,CHI,CHI,1.94399999999996,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ow xxx I'm a dinosaur, you're a dinosaur,0.0,CHI,RYA,2.5289999999999964,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're a dinosaur, look out,0.0,RYA,CHI,0.9809999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 look out, over there,0.0,CHI,CHI,1.2130000000001928,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 over there, uhoh are they good dinosaurs or mean,0.0,CHI,RYA,1.24799999999982,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 uhoh are they good dinosaurs or mean, they're mean,-0.8230000000000928,RYA,CHI,3.8230000000000928,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they're mean, they're mean,0.0,CHI,RYA,0.9809999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they're mean, come here,-0.6480000000001382,RYA,CHI,0.6480000000001382,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 come here, come here,0.0,CHI,CHI,1.2309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 come here, are we,2.0,CHI,RYA,2.5920000000000982,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 are we, I'm,0.0,RYA,CHI,1.4139999999999873,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm, are we safe in here,0.0,CHI,RYA,0.3489999999999327,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 are we safe in here, ah,0.0,RYA,CHI,1.663000000000011,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah, you're st you're stuck,0.0,CHI,RYA,2.1100000000001273,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're st you're stuck, come in this way,0.0,RYA,RYA,0.9139999999999873,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 come in this way, are we safe from the dinosaurs in this jungle gym,0.0,RYA,RYA,3.724999999999909,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 are we safe from the dinosaurs in this jungle gym, yeah,0.0,RYA,CHI,7.648000000000138,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, they're good dinosaurs now,0.0,CHI,CHI,1.6109999999998763,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they're good dinosaurs now, oh good,0.0,CHI,RYA,2.7940000000000964,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh good, yeah,0.0,RYA,CHI,0.8630000000000564,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, I'm,0.0,CHI,CHI,1.1479999999999109,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I'm, can I help you,0.0,CHI,RYA,2.19399999999996,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 can I help you, yeah,0.0,RYA,CHI,1.1300000000001091,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, here lemme let me help,0.0,CHI,RYA,0.8139999999998508,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 here lemme let me help, they got out,0.0,RYA,CHI,1.8959999999999582,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 they got out, xxx go get get the lemme let me first,0.0,CHI,CHI,2.6940000000001874,False,['P2Y10M08D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx go get get the lemme let me first, the baby I need the baby,0.0,CHI,CHI,5.851999999999862,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the baby I need the baby, that's the baby,0.0,CHI,CHI,5.239000000000033,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 that's the baby, the baby's cryin,0.0,CHI,CHI,1.8130000000001019,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the baby's cryin, uhoh what do we do,0.0,CHI,RYA,3.3070000000000164,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 uhoh what do we do, I gotta walk her to the waterfalls,0.0,RYA,CHI,1.4629999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I gotta walk her to the waterfalls, walk her to the waterfalls,0.0,CHI,RYA,6.749000000000024,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 walk her to the waterfalls, yeah I gotta go he gotta go get a other baby,0.0,RYA,CHI,1.7129999999999654,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah I gotta go he gotta go get a other baby, okay,0.0,CHI,RYA,3.5750000000000455,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, who do you who do you go see waterfalls with Ben,0.0,RYA,MOT,0.5829999999998563,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 who do you who do you go see waterfalls with Ben, who takes you to see waterfalls,0.0,MOT,MOT,2.5930000000000746,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 who takes you to see waterfalls, farm,0.0,MOT,CHI,3.9069999999999254,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 farm, I got these,0.0,CHI,CHI,2.8420000000000982,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 I got these, ooh,0.0,CHI,RYA,5.685999999999922,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ooh, that one,0.0,RYA,CHI,2.8420000000000982,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 that one, the the chocolate I got xxx I open up the chocolate,0.0,CHI,CHI,4.805999999999813,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 the the chocolate I got xxx I open up the chocolate, here there's here's some water,0.0,CHI,CHI,5.268000000000029,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 here there's here's some water, oh thanks,0.0,CHI,RYA,5.804000000000087,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh thanks, mm,0.0,RYA,RYA,0.7309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 mm, here's some some some milk,0.0,RYA,CHI,2.7950000000000728,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 here's some some some milk, mm,0.0,CHI,RYA,6.798000000000002,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 mm, do you like milk,0.0,RYA,RYA,1.0809999999999036,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 do you like milk, this is the card xxx,0.0,RYA,CHI,2.8430000000000746,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 this is the card xxx, that's the card,0.0,CHI,RYA,2.5270000000000437,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 that's the card, yeah,0.0,RYA,CHI,0.9459999999999127,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, gulp gulp it's all cleaned,0.0,CHI,CHI,1.6469999999999345,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 gulp gulp it's all cleaned, it's cleaned oh okay,0.0,CHI,RYA,2.826000000000022,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 it's cleaned oh okay, you this is,0.0,RYA,CHI,2.046000000000049,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you this is, ah this is fruit canned fruit,0.0,CHI,RYA,2.2940000000000964,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah this is fruit canned fruit, yeah xxx the the fruit,0.0,RYA,CHI,3.574999999999818,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah xxx the the fruit, um that's good,0.0,CHI,RYA,4.305000000000064,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 um that's good, no get a,0.0,RYA,CHI,2.6590000000001055,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 no get a, get a spoon,0.0,CHI,RYA,1.2959999999998217,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 get a spoon, oh okay,0.0,RYA,RYA,0.9819999999999709,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 oh okay, you're right we should eat it with a spoon,0.0,RYA,RYA,0.7310000000002219,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're right we should eat it with a spoon, here we go,0.0,RYA,RYA,1.6299999999998818,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 here we go, do you want a spoonful,0.0,RYA,RYA,4.239000000000033,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 do you want a spoonful, yeah,0.0,RYA,CHI,2.2609999999999673,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 yeah, there ya you go,0.0,CHI,RYA,0.8979999999999109,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 there ya you go, mm,0.0,RYA,RYA,2.5090000000000146,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 mm, ah his shoe's stuck,0.0,RYA,CHI,1.9800000000000182,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah his shoe's stuck, uhoh what do we do,0.0,CHI,RYA,1.2960000000000491,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 uhoh what do we do, ah help me,0.0,RYA,CHI,1.5470000000000255,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah help me, okay,0.0,CHI,RYA,2.009999999999991,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, thanks,0.0,RYA,CHI,0.7319999999999709,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 thanks, you're welcome,0.0,CHI,RYA,1.94399999999996,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 you're welcome, ow I'm,0.0,RYA,CHI,0.9160000000001673,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ow I'm, what should I do,0.0,CHI,RYA,1.4459999999999127,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 what should I do, ah let me out,0.0,RYA,CHI,1.2950000000000728,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 ah let me out, okay,0.0,CHI,RYA,4.222999999999956,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, hey I got work I gotta go go see gotta get the gotta get the baby,0.0,RYA,CHI,0.7309999999999945,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 hey I got work I gotta go go see gotta get the gotta get the baby, okay,0.0,CHI,RYA,10.32400000000007,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 okay, xxx baby,0.0,RYA,CHI,0.7319999999999709,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
 xxx baby, there's a stick in there,0.0,CHI,CHI,3.007999999999811,False,['P2Y10M08D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/021008.xml
