utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 then she'll cry, and c,0.0,CHI,CHI,1.9409999999999172,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and c, and cry for Betty,0.0,CHI,CHI,0.8260000000000218,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and cry for Betty, so xxx her daddy or mommy will,0.0,CHI,CHI,1.115000000000009,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 so xxx her daddy or mommy will, stay the whole time,0.0,CHI,CHI,3.881999999999948,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 stay the whole time, but my mommy and daddy don't,0.0,CHI,CHI,4.086000000000013,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but my mommy and daddy don't, they just tell me what's happening,0.0,CHI,CHI,6.687999999999988,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 they just tell me what's happening, and then go right to work,0.0,CHI,CHI,2.8880000000000337,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then go right to work, cause I don't,0.0,CHI,CHI,2.600999999999999,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 cause I don't, cause I don't,0.0,CHI,CHI,1.57000000000005,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 cause I don't, cause I don't cry,0.0,CHI,CHI,0.6589999999999918,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 cause I don't cry, have a good night's sleep and I'll see you in the morning,245.34699999999998,CHI,MOM,1.48599999999999,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 have a good night's sleep and I'll see you in the morning, you have a good_night,0.0,MOM,DAD,3.798000000000002,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 you have a good_night, daddy,0.0,DAD,CHI,2.145999999999958,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 daddy, mommy,0.0,CHI,CHI,1.6520000000000437,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 mommy, do you want a kiss,0.0,CHI,DAD,0.7430000000000518,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 do you want a kiss, yes,0.0,DAD,CHI,0.6219999999999573,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 yes, here,0.0,CHI,DAD,0.6589999999999918,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 here, and on my nose,0.0,DAD,CHI,0.9479999999999791,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and on my nose, mua,0.0,CHI,DAD,2.191000000000031,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 mua, and mommy,0.0,DAD,CHI,3.1760000000000446,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and mommy, do you want a friend pumpkin,9.0,CHI,MOM,2.7679999999999154,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 do you want a friend pumpkin, no,0.0,MOM,CHI,2.5550000000000637,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 no, I don't need anything,0.0,CHI,CHI,0.7439999999999145,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I don't need anything, you just gave me one kiss,0.0,CHI,CHI,1.6520000000000437,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 you just gave me one kiss, oh I'd love to,0.0,CHI,MOM,2.145999999999958,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 oh I'd love to, mua good_night,0.0,MOM,MOM,1.5690000000000737,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 mua good_night, good_night sweetie,0.0,MOM,DAD,4.45799999999997,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 good_night sweetie, good_night,0.0,DAD,CHI,0.5779999999999745,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 good_night, one two three four five five four seven,28.368000000000052,CHI,CHI,0.6209999999999809,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 one two three four five five four seven, seven eight seven eight nine ten eleven twelve fourteen,0.0,CHI,CHI,7.142000000000053,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 seven eight seven eight nine ten eleven twelve fourteen, fourteen seventeen eighteen nineteen,0.0,CHI,CHI,4.996999999999957,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 fourteen seventeen eighteen nineteen, so when I turn the numbers,0.0,CHI,CHI,4.390999999999963,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 so when I turn the numbers, fourteen thirteen seventeen eighteen nineteen,0.0,CHI,CHI,4.812999999999988,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 fourteen thirteen seventeen eighteen nineteen, but bu bu,18.322000000000003,CHI,CHI,6.604000000000042,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but bu bu, um,s1 or s2 media info not available,CHI,CHI,3.9809999999999945,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 um, but that's okay,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but that's okay, I like to sleep with you,0.0,CHI,CHI,2.683999999999969,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I like to sleep with you, and then I can xxx,0.0,CHI,CHI,3.259999999999991,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then I can xxx, sometimes it's xxx this with,2.433999999999969,CHI,CHI,3.2220000000000937,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 sometimes it's xxx this with, this place gets hot xxx,0.0,CHI,CHI,6.110000000000014,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 this place gets hot xxx, go to that place xxx,0.0,CHI,CHI,1.6920000000000073,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 go to that place xxx, job busy job,0.0,CHI,CHI,4.336999999999989,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 job busy job, so oh I don't know,0.0,CHI,CHI,6.519999999999982,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 so oh I don't know, Panny nanny canny,0.0,CHI,CHI,5.490000000000009,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Panny nanny canny, Panny,0.0,CHI,CHI,5.3670000000000755,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Panny, Jimmy John and Danny's mommy and daddy are going to be in the footrace,0.0,CHI,CHI,1.4029999999997926,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Jimmy John and Danny's mommy and daddy are going to be in the footrace, Danny and Sandy's Dan and Danny's daddy and Dan and Sandy are going to watch the footrace,0.0,CHI,CHI,9.743000000000166,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Danny and Sandy's Dan and Danny's daddy and Dan and Sandy are going to watch the footrace, Danny's daddy's going to run,0.0,CHI,CHI,15.519999999999982,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Danny's daddy's going to run, and his mommy and Dan and Sandy are going to do xxx,0.0,CHI,CHI,5.572999999999865,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and his mommy and Dan and Sandy are going to do xxx, watching my puppet show,0.0,CHI,CHI,8.091000000000122,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 watching my puppet show, and then,0.0,CHI,CHI,3.714999999999918,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then, I want after the footrace,0.0,CHI,CHI,1.6520000000000437,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I want after the footrace, I want after the footrace,0.0,CHI,CHI,6.316000000000031,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I want after the footrace, my mom and dad are going with us,0.0,CHI,CHI,4.458000000000084,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 my mom and dad are going with us, my mom and dad are just going to watch my the footrace,0.0,CHI,CHI,4.003999999999905,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 my mom and dad are just going to watch my the footrace, they're going to watch right on the sidewalk there,0.0,CHI,CHI,4.002999999999929,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 they're going to watch right on the sidewalk there, while I while I have the footrace,0.0,CHI,CHI,6.481999999999971,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 while I while I have the footrace, then when I get done,0.0,CHI,CHI,3.548999999999978,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then when I get done, then Sandy,0.0,CHI,CHI,1.5690000000001874,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then Sandy, will do it,0.0,CHI,CHI,1.115000000000009,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 will do it, and then when Sandy gets done,0.0,CHI,CHI,1.668999999999869,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then when Sandy gets done, child men or to watch and can't the run in the footrace,0.0,CHI,CHI,2.046000000000049,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 child men or to watch and can't the run in the footrace, but some men will run in the footrace,0.0,CHI,CHI,8.711999999999989,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but some men will run in the footrace, and some kids will run in the footrace,0.0,CHI,CHI,2.97199999999998,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and some kids will run in the footrace, not too many kids can run in the footrace,0.0,CHI,CHI,3.19399999999996,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 not too many kids can run in the footrace, just a couple of kids like Sandy and Danny and me can run by ourselves while my mommy and daddy will wait,0.0,CHI,CHI,3.98700000000008,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 just a couple of kids like Sandy and Danny and me can run by ourselves while my mommy and daddy will wait, and I went by myself,0.0,CHI,CHI,12.13799999999992,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and I went by myself, and Sandy and Danny but,0.0,CHI,CHI,1.7740000000001146,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and Sandy and Danny but, and the other kids will run with their daddy okay,0.0,CHI,CHI,2.145999999999958,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and the other kids will run with their daddy okay, and mommies too,0.0,CHI,CHI,3.4269999999999072,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and mommies too, but some kids get to run by themselves and some kids can't,0.0,CHI,CHI,2.4340000000001965,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but some kids get to run by themselves and some kids can't, like Sara and Jimmy their mommy hasta go with them,0.0,CHI,CHI,4.458999999999833,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 like Sara and Jimmy their mommy hasta go with them, dumb,0.0,CHI,CHI,4.912000000000035,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 dumb, sure,0.0,CHI,CHI,3.1390000000001237,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 sure, Sandy and Dan,0.0,CHI,CHI,5.488999999999805,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Sandy and Dan, Sandy will not be with anybody,0.0,CHI,CHI,1.775000000000091,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Sandy will not be with anybody, and Dan will be with somebody I don't know who,0.0,CHI,CHI,7.1590000000001055,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and Dan will be with somebody I don't know who, maybe his daddy or his mommy will take care of Dan,0.0,CHI,CHI,3.9029999999997926,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 maybe his daddy or his mommy will take care of Dan, and Sandy sure won't do it by him,0.0,CHI,CHI,5.739000000000033,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and Sandy sure won't do it by him, foo,0.0,CHI,CHI,2.6010000000001128,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 foo, there are too shy,0.0,CHI,CHI,0.8269999999999982,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 there are too shy, Emily and Sandy will do it first,0.0,CHI,CHI,1.31899999999996,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Emily and Sandy will do it first, two kids at a time,0.0,CHI,CHI,3.1549999999999727,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 two kids at a time, Sandy and Emily do it first,0.0,CHI,CHI,2.3350000000000364,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Sandy and Emily do it first, and then we hold hands,0.0,CHI,CHI,3.13799999999992,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then we hold hands, I don't think Sandy wants to hold hands,0.0,CHI,CHI,2.6010000000001128,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I don't think Sandy wants to hold hands, but I'll hold hands,0.0,CHI,CHI,2.97199999999998,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but I'll hold hands, Danny Sandy Emily all can do it,0.0,CHI,CHI,2.229000000000042,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Danny Sandy Emily all can do it, all of the kids can do it,0.0,CHI,CHI,4.829999999999927,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 all of the kids can do it, the man's true men's too,0.0,CHI,CHI,2.479000000000042,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 the man's true men's too, and uh,0.0,CHI,CHI,6.231999999999971,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and uh, Tanta is going and Mormor,0.0,CHI,CHI,14.034000000000106,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 Tanta is going and Mormor, xxx,10.893000000000029,CHI,CHI,4.458999999999833,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 xxx, when when I when I waked up and xxx and Mommy and Daddy say,76.67700000000013,CHI,CHI,3.4249999999999545,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 when when I when I waked up and xxx and Mommy and Daddy say, good_night,27.229000000000042,CHI,CHI,6.481999999999971,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 good_night, I love you lots,0.0,CHI,MOM,1.4859999999998763,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I love you lots, you can have one,0.0,MOM,CHI,2.7670000000000528,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 you can have one, you can have one,0.0,CHI,CHI,2.683999999999969,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 you can have one, I already took one,0.0,CHI,MOM,2.6829999999999927,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 I already took one, bye now Emily,0.0,MOM,DAD,0.8269999999999982,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 bye now Emily, but you can have one mommy,0.0,DAD,CHI,1.6079999999999472,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 but you can have one mommy, okay,0.0,CHI,MOM,1.5690000000001874,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 okay, now sometimes Mormor is getting Stephen a bottle,9.77299999999991,MOM,CHI,0.4539999999999509,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 now sometimes Mormor is getting Stephen a bottle, and sometimes she before he gets up,0.0,CHI,CHI,6.027000000000044,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and sometimes she before he gets up, he gets a bottle in his crib,0.0,CHI,CHI,3.344000000000051,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 he gets a bottle in his crib, then when he wakes up,0.0,CHI,CHI,4.253999999999905,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then when he wakes up, then he has bottle first,0.0,CHI,CHI,2.0620000000001255,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then he has bottle first, then his juice,0.0,CHI,CHI,4.829999999999927,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then his juice, see then he goes downstairs for breakfast,0.0,CHI,CHI,1.856999999999971,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 see then he goes downstairs for breakfast, and then he goes upstairs,0.0,CHI,CHI,9.742999999999938,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then he goes upstairs, and he goes,0.0,CHI,CHI,8.343000000000075,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and he goes, then he goes upstairs after breakfast to the other point,0.0,CHI,CHI,2.6010000000001128,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then he goes upstairs after breakfast to the other point, and then he then he does,0.0,CHI,CHI,9.908999999999878,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and then he then he does, is finished,0.0,CHI,CHI,6.231999999999971,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 is finished, goes to Tanta's,0.0,CHI,CHI,2.518000000000029,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 goes to Tanta's, and plays at Tanta's,0.0,CHI,CHI,6.6870000000001255,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 and plays at Tanta's, then he comes back from Tanta's,0.0,CHI,CHI,4.829999999999927,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 then he comes back from Tanta's, after nap,0.0,CHI,CHI,7.51299999999992,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 after nap, nap,0.0,CHI,CHI,1.9420000000000073,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 nap, nap,0.0,CHI,CHI,4.662000000000035,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 nap, for nap,s1 or s2 media info not available,CHI,CHI,2.8900000000001,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 for nap, pretty good day,s1 or s2 media info not available,CHI,CHI,media info not available,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 pretty good day, then,0.0,CHI,CHI,3.13799999999992,False,['P2Y08M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020800.xml
 okay night night sweetie we'll see you in the morning it'll be a Mommy and Daddy day and we'll have a lot of fun, da da,0.0,DAD,CHI,4.110000000000001,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 da da, da da,0.0,CHI,DAD,1.381999999999998,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 da da, I wanna get out of here,0.0,DAD,CHI,0.9980000000000011,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I wanna get out of here, well you probably wanna get out of there but you can't get out of there because of sleep,0.0,CHI,DAD,1.2660000000000018,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 well you probably wanna get out of there but you can't get out of there because of sleep, now you can't get out of there ahhah,0.0,DAD,DAD,3.168999999999997,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 now you can't get out of there ahhah, mhm,0.0,DAD,CHI,4.253,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 mhm, ahhah,0.0,CHI,CHI,1.9410000000000025,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 ahhah, I'm pulling your hair,0.0,CHI,CHI,2.9719999999999978,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I'm pulling your hair, no,0.0,CHI,DAD,5.777999999999999,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 no, I don't want you pulling my hair it hurts,0.0,DAD,DAD,0.3710000000000022,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I don't want you pulling my hair it hurts, it hurts,0.0,DAD,DAD,1.1980000000000004,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 it hurts, okay honey good_night sweetie,0.0,DAD,DAD,2.3130000000000024,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 okay honey good_night sweetie, that wasn't,0.0,DAD,CHI,8.748999999999995,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 that wasn't, I don't wanna play with Rob,0.0,CHI,CHI,5.285000000000004,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I don't wanna play with Rob, or her,0.0,CHI,CHI,2.0629999999999953,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 or her, or number,0.0,CHI,CHI,1.9570000000000007,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 or number, or number,0.0,CHI,CHI,1.1810000000000045,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 or number, ba ba,44.0,CHI,CHI,1.7749999999999915,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 ba ba, ba ba,0.0,CHI,CHI,2.76700000000001,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 ba ba, today daddy went,0.0,CHI,CHI,2.6839999999999975,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 today daddy went, trying to get into the race,0.0,CHI,CHI,6.974999999999994,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 trying to get into the race, but the people said no,0.0,CHI,CHI,2.88900000000001,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 but the people said no, so he hasta watch it on television,0.0,CHI,CHI,1.9409999999999883,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 so he hasta watch it on television, I don't know why that is,0.0,CHI,CHI,2.5999999999999943,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I don't know why that is, maybe cause there too many people,0.0,CHI,CHI,1.570999999999998,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 maybe cause there too many people, I think that is why,0.0,CHI,CHI,4.7450000000000045,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 I think that is why, why but he couldn't go in it,0.0,CHI,CHI,1.3200000000000216,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 why but he couldn't go in it, so he hasta watch it on television,0.0,CHI,CHI,2.6839999999999975,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 so he hasta watch it on television, see,0.0,CHI,CHI,4.9129999999999825,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 see, on Halloween day,0.0,CHI,CHI,5.117999999999995,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 on Halloween day, then he can run in a race,0.0,CHI,CHI,3.511000000000024,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
 then he can run in a race, and I can watch him,0.0,CHI,CHI,2.72199999999998,False,['P2Y07M'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Nelson/020808.xml
