utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
, how does it start,-1.129000000000019,CHI,MOT,1.129000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 how does it start, once upon a time,0.0,MOT,MOT,0.8969999999999914,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 once upon a time, can you,2.0,MOT,CHI,1.2320000000000277,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can you, once upon a time there was,0.0,CHI,MOT,1.4629999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 once upon a time there was, a little baby named Scamp,0.0,MOT,CHI,3.823000000000036,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a little baby named Scamp, a little doggie named Scamp,0.0,CHI,CHI,3.9920000000000186,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a little doggie named Scamp, a little baby dog named Scamp,0.0,CHI,MOT,1.94399999999996,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a little baby dog named Scamp, and his mommy and daddy were,0.0,MOT,MOT,1.5459999999999923,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and his mommy and daddy were, hm what is their names,3.0,MOT,CHI,3.0930000000000177,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 hm what is their names, they had names because they were they starred in a movie and they were called,2.0,CHI,MOT,5.851999999999975,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they had names because they were they starred in a movie and they were called, Lady a Tra Tramp,0.0,MOT,CHI,5.481000000000051,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Lady a Tra Tramp, yeah,0.0,CHI,CAT,6.416999999999973,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 yeah, Lady and Tramp,-0.8140000000000214,CAT,MOT,0.8140000000000214,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Lady and Tramp, do you need a tissue Jilly,0.0,MOT,MOT,1.2309999999999945,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 do you need a tissue Jilly, no thanks,0.0,MOT,CHI,0.8149999999999977,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no thanks, I think you do,0.0,CHI,MOT,1.2300000000000182,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I think you do, it's looking to me like you need a tissue,0.0,MOT,MOT,0.7309999999999945,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 it's looking to me like you need a tissue, go get a tissue from mom,0.0,MOT,CAT,2.826000000000022,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 go get a tissue from mom, please,0.0,CAT,MOT,6.534999999999968,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 please, a tissue would make that better,0.0,MOT,MOT,2.242999999999995,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a tissue would make that better, good job,4.0,MOT,MOT,3.0090000000000146,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 good job, okay,0.0,MOT,MOT,1.629000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 okay, oh yeah great,0.0,MOT,MOT,5.286999999999978,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh yeah great, can I can still tell the Scamp story,0.0,MOT,CHI,2.7590000000000146,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can I can still tell the Scamp story, oh right right right,0.0,CHI,MOT,7.314999999999998,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh right right right, so Scamp's mommy and daddy were,0.0,MOT,MOT,0.8979999999999677,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 so Scamp's mommy and daddy were, were Lady and Scamp,0.0,MOT,CHI,2.27800000000002,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 were Lady and Scamp, and the,0.0,CHI,MOT,4.555999999999983,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and the, Tra,0.0,MOT,MOT,0.5,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Tra, and,0.0,MOT,CHI,0.5640000000000214,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and, the,0.0,CHI,MOT,1.2959999999999923,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 the, the,0.0,MOT,CHI,1.0649999999999977,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 the, Tra,0.0,CHI,MOT,0.9809999999999945,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Tra, Tramp,0.0,MOT,CHI,0.7320000000000277,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Tramp, that's right,0.0,CHI,MOT,1.1299999999999955,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 that's right, and when Scamp was a little boy he useta like to,0.0,MOT,MOT,0.6469999999999914,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and when Scamp was a little boy he useta like to, school,2.0,MOT,CHI,4.723000000000013,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 school, but Scamp didn't wanna go,0.0,CHI,CHI,0.4159999999999968,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 but Scamp didn't wanna go, he didn't wanna go to school,0.0,CHI,CHI,4.13900000000001,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 he didn't wanna go to school, but his hurt himself,0.0,CHI,CHI,1.8799999999999955,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 but his hurt himself, I hope you're not makin a mess Scamp,0.0,CHI,CHI,3.5089999999999577,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I hope you're not makin a mess Scamp, that's true,0.0,CHI,MOT,6.981000000000051,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 that's true, that's true to the story,0.0,MOT,MOT,0.4329999999999927,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 that's true to the story, xxx and there was a monster,0.0,MOT,CHI,1.4459999999999695,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 xxx and there was a monster, they just ran ran ran ran,0.0,CHI,CHI,5.918000000000006,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they just ran ran ran ran, they did huh,0.0,CHI,CAT,6.016999999999996,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they did huh, went to Cathy's,0.0,CAT,CHI,0.9820000000000277,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 went to Cathy's, they went to Cathy's,0.0,CHI,CAT,3.2589999999999577,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they went to Cathy's, oh my gosh,-0.6000000000000227,CAT,CHI,1.2960000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh my gosh, there's a monster,0.0,CHI,CHI,1.1469999999999914,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 there's a monster, oh no,0.0,CHI,CAT,1.2130000000000223,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh no, and then what happened,0.0,CAT,CAT,0.7489999999999668,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and then what happened, what did they do,0.0,CAT,CAT,1.0480000000000018,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what did they do, Scamp hided hid behind the mommy,-1.77800000000002,CAT,CHI,1.77800000000002,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Scamp hided hid behind the mommy, just hold me,0.0,CHI,CHI,3.823000000000036,True,['P2Y06M04D'],True,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 just hold me, all right what are we waiting for now while you hide with me,0.0,CHI,MOT,2.5289999999999964,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 all right what are we waiting for now while you hide with me, what are we waiting for,0.0,MOT,MOT,5.1200000000000045,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what are we waiting for, and Scamp just hidin behind Cathy,0.0,MOT,CHI,2.36099999999999,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and Scamp just hidin behind Cathy, really,0.0,CHI,CAT,7.646999999999991,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 really, really,0.0,CAT,CAT,0.7319999999999709,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 really, what's he do,0.0,CAT,CHI,0.8140000000000214,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what's he do, he don't know,0.0,CHI,CHI,1.2320000000000277,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 he don't know, and then the monsters didn't see him,0.0,CHI,CAT,1.2129999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and then the monsters didn't see him, no,0.0,CAT,CHI,2.6759999999999877,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, no,0.0,CHI,CAT,1.0640000000000782,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, he just disappeared,0.0,CAT,CHI,0.8139999999999645,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 he just disappeared, oh wow,0.0,CHI,CAT,2.6119999999999663,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh wow, to his mommy,-1.2960000000000491,CAT,CHI,1.2960000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 to his mommy, disappeared behind Cathy,0.0,CHI,CAT,2.44399999999996,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 disappeared behind Cathy, oh really,0.0,CAT,CAT,2.5450000000000728,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh really, and then what happened,0.0,CAT,CAT,0.7970000000000255,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and then what happened, the monsters say boo,0.0,CAT,CHI,2.759999999999991,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 the monsters say boo, oh dear,0.0,CHI,CAT,2.0459999999999354,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh dear, and the baby monsters xxx,0.0,CAT,CHI,1.77800000000002,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and the baby monsters xxx, they were just following me but she didn't wanna play with the baby monsters,0.0,CHI,CHI,3.0919999999999845,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they were just following me but she didn't wanna play with the baby monsters, oh,0.0,CHI,CAT,6.683999999999969,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 oh, you didn't like huh,-1.0300000000000864,CAT,MOT,1.0300000000000864,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 you didn't like huh, no,0.0,MOT,CHI,1.629000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, just just play a little bit with them so so the mommy could talk,0.0,CHI,CHI,0.9150000000000773,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 just just play a little bit with them so so the mommy could talk, can you tell the rest of the story,0.0,CHI,CHI,9.159999999999968,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can you tell the rest of the story, I'll tell you the truth,0.0,CHI,MOT,3.740000000000009,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I'll tell you the truth, this story the one that you're telling I don't know it but it's a lot better than the one I'm,0.0,MOT,MOT,1.4629999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 this story the one that you're telling I don't know it but it's a lot better than the one I'm, I like it,0.0,MOT,MOT,5.552999999999997,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I like it, can you,0.0,MOT,CHI,1.3630000000000564,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can you, in the in the story I know about Scamp there weren't any monsters,0.0,CHI,MOT,1.5459999999999354,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 in the in the story I know about Scamp there weren't any monsters, but this one's very interesting,0.0,MOT,MOT,3.5090000000000146,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 but this one's very interesting, mhm,0.0,MOT,CAT,1.7129999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 mhm, can you tell that one,0.0,CAT,CHI,1.2130000000000791,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can you tell that one, the one that I knew,0.0,CHI,MOT,1.629000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 the one that I knew, yeah,0.0,MOT,CHI,2.11099999999999,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 yeah, all I knew was a story about Scamp who is a doggie who useta like to,0.0,CHI,MOT,0.6490000000000009,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 all I knew was a story about Scamp who is a doggie who useta like to, can you tell it,0.0,MOT,CHI,4.88900000000001,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 can you tell it, it's your turn,0.0,CHI,CHI,2.5079999999999245,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 it's your turn, I don't know it,0.0,CHI,CAT,1.3319999999999936,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I don't know it, I can't tell it,0.0,CAT,CHI,1.379000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I can't tell it, but you're doing such a good job,0.0,CHI,CAT,3.407000000000039,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 but you're doing such a good job, what color was Scamp,-3.391999999999939,CAT,MOT,3.391999999999939,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what color was Scamp, what color was Scamp,0.0,MOT,MOT,3.5919999999999845,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what color was Scamp, um I don't know,0.0,MOT,CHI,0.7150000000000318,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 um I don't know, was he red,0.0,CHI,MOT,3.0079999999999245,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 was he red, no,0.0,MOT,CHI,2.4440000000000737,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, was he black,0.0,CHI,MOT,2.1949999999999363,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 was he black, mm,0.0,MOT,CHI,1.2129999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 mm, no,0.0,CHI,MOT,1.7960000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, let's see,0.0,MOT,MOT,1.86099999999999,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 let's see, was he a red dog,-0.7319999999999709,MOT,CHI,0.7319999999999709,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 was he a red dog, no,0.0,CHI,MOT,1.9790000000000418,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no, had a red leas,0.0,MOT,CHI,0.9470000000000027,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 had a red leas, I think he did,0.0,CHI,MOT,2.925999999999931,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I think he did, a red necklace,0.0,MOT,CHI,1.2309999999999945,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a red necklace, a red collar for his leash,0.0,CHI,MOT,2.52800000000002,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a red collar for his leash, I think so,0.0,MOT,MOT,3.840000000000032,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I think so, I think you're right,0.0,MOT,MOT,1.6129999999999427,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I think you're right, and what else did he have,0.0,MOT,MOT,1.3130000000001019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and what else did he have, hm,0.0,MOT,CHI,2.409999999999968,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 hm, I don't know,0.0,CHI,CHI,0.66599999999994,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I don't know, a blue one,0.0,CHI,CHI,2.509999999999991,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a blue one, no he had a red collar,0.0,CHI,MOT,1.0810000000000173,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 no he had a red collar, but he had,0.0,MOT,MOT,1.4460000000000264,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 but he had, I don't know,4.0,MOT,CHI,1.0460000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I don't know, what did he use to hear,4.0,CHI,MOT,0.8139999999999645,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what did he use to hear, ears,0.0,MOT,CHI,1.879000000000019,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 ears, that's right and he had a,0.0,CHI,MOT,3.009999999999991,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 that's right and he had a, behind him what did he have,3.0,MOT,MOT,1.5459999999999354,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 behind him what did he have, I don't know,0.0,MOT,CHI,1.7130000000000791,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I don't know, did he have a tail,0.0,CHI,MOT,1.5629999999999882,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 did he have a tail, yeah,0.0,MOT,CHI,2.259999999999991,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 yeah, well there you go,0.0,CHI,MOT,0.8990000000000009,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 well there you go, and what was his friend's name,0.0,MOT,MOT,0.7309999999999945,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and what was his friend's name, hm baby's I don't know,0.0,MOT,CHI,4.30600000000004,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 hm baby's I don't know, what's their names,0.0,CHI,CHI,4.7029999999999745,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what's their names, hm,0.0,CHI,CAT,1.4629999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 hm, Lady's baby's ladies,0.0,CAT,CHI,1.2480000000000473,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 Lady's baby's ladies, he had a lot of sisters,0.0,CHI,MOT,3.1409999999999627,False,['P2Y06M04D'],False,True,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 he had a lot of sisters, they all looked like his mommy Lady and he had a friend,0.0,MOT,MOT,1.4629999999999654,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 they all looked like his mommy Lady and he had a friend, what was her name,0.0,MOT,CHI,4.38900000000001,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what was her name, and she was a girl,0.0,CHI,MOT,3.923000000000002,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and she was a girl, and she was really funny too,0.0,MOT,MOT,1.2799999999999727,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and she was really funny too, and she liked to run on the streets also,0.0,MOT,MOT,1.5460000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 and she liked to run on the streets also, what was her name,0.0,MOT,MOT,2.0289999999999964,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 what was her name, I don't know,0.0,MOT,CHI,1.7960000000000491,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I don't know, I want a milkshake,0.0,CHI,CHI,1.3799999999999955,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I want a milkshake, xxx,0.0,CHI,MOT,2.52699999999993,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 xxx, I wanna,0.0,MOT,CHI,2.8590000000000373,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I wanna, her name was Angel if you remember,0.0,CHI,MOT,1.6779999999999973,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 her name was Angel if you remember, you remember that,0.0,MOT,MOT,3.5919999999999845,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 you remember that, I want a milkshake,0.0,MOT,CHI,1.8619999999999663,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 I want a milkshake, a milkshake,0.0,CHI,CHI,3.0920000000000982,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 a milkshake, that's not a way of asking though Jilly,0.0,CHI,MOT,3.0919999999999845,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 that's not a way of asking though Jilly, please,0.0,MOT,CHI,2.842999999999961,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
 please, why do you like milkshakes so much,7.0,CHI,MOT,0.8980000000000246,False,['P2Y06M04D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Jillian/020604.xml
